177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,188.67,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.33,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,185.89,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.78,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.96,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.59,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.65,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.53,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.52,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.51,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5,184.5
